매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대1,시간대2,시간대3,시간대4,시간대5,분기_1,분기_2,분기_3,총 상주인구 수,총 가구 수,총_직장인구_수,시간대_생활인구_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,지하철역_수,평일_생활인구_평균,주말_생활인구_평균,상권내_총_아파트_세대_수,배후지_총_아파트_세대_수,면적당_버스정류장_수,면적당_점포_수,면적당_집객시설_수,직장인구/상주인구
129050.6401,2021,골목상권,2110951,신사은행나무공원,0,0,0,0,1,0,1,0,979,574,273,100669,0,0,0,0,29000,0,0,0,84468.2,68540.0,161,2871.142547670969,0.0,1.3793103448275863,0.3448275862068966,0.278855975485189
235355.4945,2021,골목상권,2110952,논현목련공원,0,0,0,0,1,0,1,0,868,571,117,25712,0,0,0,0,21629,0,0,0,26030.2,25586.5,257,2871.85561026684,0.0,1.387026677146424,0.9246844514309492,0.1347926267281106
109386.8104,2021,골목상권,2110954,국기원,0,0,0,0,1,0,1,0,448,303,636,130227,0,0,0,2,39798,0,0,0,63287.8,59592.0,34,2872.0801743150532,0.0,1.0050756319413037,0.7538067239559777,1.4196428571428572
345697.2469,2021,골목상권,2110955,논현초등학교,0,0,0,0,1,0,1,0,7089,4515,3430,423282,0,0,0,0,190912,0,0,0,413719.6,387919.0,2056,2872.952200476617,0.0,1.5714046262152195,0.6285618504860878,0.4838482155452109
300203.0128,2021,골목상권,2110957,언북중학교,0,0,0,0,1,0,1,0,1761,1088,1251,156513,0,0,0,0,94815,0,0,0,154015.6,97957.0,529,2871.987647765845,0.0,0.6328112640404999,0.7382798080472499,0.7103918228279387
226294.7619,2021,골목상권,2110958,역삼역 4번,0,0,0,0,1,0,1,0,861,544,994,71365,0,0,0,0,73119,0,0,0,63935.0,38053.5,290,2872.6407205941223,0.0,0.4102900750830838,0.5470534334441116,1.1544715447154472
165375.3883,2021,골목상권,2110959,신구중학교,0,0,0,0,1,0,1,0,361,170,271,25013,0,0,0,0,35959,0,0,0,18927.8,15359.0,82,2873.1546385397382,0.0,0.8342834895297423,0.8342834895297423,0.7506925207756233
292878.8315,2021,골목상권,2110960,은광여고,0,0,0,0,1,0,1,0,727,422,1522,15380,0,0,0,0,25543,0,0,0,17158.8,15174.0,239,2874.0071271816214,0.0,1.1744900755588614,1.1744900755588614,2.09353507565337
214933.9988,2021,골목상권,2110961,언주역 3번,0,0,0,0,1,0,1,0,2163,1335,962,229175,1,0,0,0,63031,0,0,0,200280.2,159479.5,668,2874.326331065511,0.0,1.4278688264504769,0.15865209182783077,0.44475265834489136
152785.2674,2021,골목상권,2110963,역삼월드메르디앙아파트,0,0,0,0,1,0,1,0,1684,860,780,47685,0,0,0,1,40391,0,0,0,50249.8,44176.0,596,2874.182966341119,0.0,0.7427397192443861,0.24757990641479538,0.46318289786223277
251538.652,2021,골목상권,2110965,언주역 6번,0,0,0,0,1,0,1,0,2245,1500,1139,134908,0,0,0,2,65107,0,0,0,124427.2,98746.0,706,2873.89523008606,0.0,0.4607799468567128,0.30718663123780854,0.5073496659242762
133962.2308,2021,골목상권,2110966,논현2동주민센터,0,0,0,0,1,0,1,0,2864,1577,1637,354280,0,0,0,0,93544,0,0,0,286814.6,203277.0,842,2873.838929731427,0.0,0.641409390233473,0.5345078251945609,0.5715782122905028
329340.3651,2021,골목상권,2110967,역삼역 8번,0,0,0,0,1,0,1,0,1279,864,377,95506,0,0,0,0,68671,0,0,0,92800.2,68578.5,393,2873.988884452068,0.0,1.310596904078869,0.43686563469295625,0.2947615324472244
567309.4762,2021,골목상권,2110971,선정릉역 4번,0,0,0,0,1,0,1,0,3870,2549,1542,118168,0,1,0,0,133221,0,0,0,122304.0,102460.0,1663,2874.144199936965,0.0,0.675569167023217,0.07506324078035745,0.3984496124031008
264507.1538,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,0,0,0,0,1,0,1,0,1921,1003,2628,34176,0,0,0,0,46603,0,0,0,39572.4,34628.0,624,2873.4638673645786,0.0,0.6437353818423708,0.42915692122824706,1.3680374804789173
197408.2692,2021,골목상권,2110974,언주중학교,0,0,0,0,1,0,1,0,1513,796,292,113494,0,0,0,0,35150,0,0,0,111938.6,102342.5,542,2873.1766532868637,0.0,1.7069701280227596,0.5689900426742532,0.19299405155320556
452318.4851,2021,골목상권,2110975,매봉역 1번,0,0,0,0,1,0,1,0,890,353,10837,58350,0,0,0,0,52363,32260,586484,1,43931.2,41035.5,250,2872.9088899983544,0.3819490861868113,1.3368218016538396,2.2916945171208676,12.176404494382023
175200.8187,2021,골목상권,2110976,언북초등학교,0,0,0,0,1,0,1,0,2022,1080,578,132104,1,0,0,0,55724,0,0,0,113871.4,98528.5,528,2873.2602592971716,0.0,1.076735338453808,0.3589117794846027,0.2858555885262117
123252.1917,2021,골목상권,2110977,논현로18길,0,0,0,0,1,0,1,0,691,340,148,21059,0,0,0,0,17287,0,0,0,18264.2,14834.5,119,2873.2448741603175,0.0,5.206224330421704,0.0,0.2141823444283647
136930.4945,2021,골목상권,2110980,개포지구대옆,0,0,0,0,1,0,1,0,2629,1125,663,78345,0,0,0,0,85827,0,0,0,74523.6,66393.5,701,2873.5715129186383,0.0,0.3495403544339194,0.11651345147797314,0.2521871434005325
274627.1465,2021,골목상권,2110981,국악고교사거리,0,0,0,0,1,0,1,0,2118,907,361,79626,0,0,0,0,67409,0,0,0,65029.2,60333.5,580,2873.761309703358,0.14834814342298508,1.3351332908068656,0.29669628684597016,0.1704438149197356
162463.9231,2021,골목상권,2110982,강남구보훈회관,0,0,0,0,1,0,1,0,827,406,166,27872,0,0,0,0,19865,0,0,0,28177.6,28496.5,206,2873.6250525935757,0.0,1.5101938082053863,0.5033979360684622,0.2007255139056832
1208379.484,2021,골목상권,2110983,국립국악고등학교,0,0,0,0,1,0,1,0,2703,1231,783,58600,1,0,0,0,56041,4572,0,0,56425.0,55269.5,611,2873.0986054075156,0.17844078442568834,0.535322353277065,0.535322353277065,0.28967813540510545
423252.4304,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),0,0,0,0,1,0,1,0,4267,1912,1556,104007,0,0,0,0,137097,3193,0,0,138650.4,133198.5,1067,2873.309000273152,0.07294105633237781,0.43764633799426683,0.729410563323778,0.36465901101476444
370874.0549,2021,골목상권,2110985,청담근린공원,0,0,0,0,1,0,1,0,956,480,1338,42433,0,0,0,0,43265,0,0,0,37006.4,34102.5,239,2873.3657915492518,0.0,0.6934011325551832,0.23113371085172774,1.399581589958159
229537.6154,2021,골목상권,2110988,청담역 3번,0,0,0,0,1,0,1,0,1289,463,1594,35376,0,0,0,0,79185,0,919563,1,28681.0,28646.0,345,2873.6798420146215,0.0,0.37885963250615645,0.25257308833743763,1.2366175329712956
183541.7998,2021,골목상권,2110989,대치동아우편취급국,0,0,0,0,1,0,1,0,1588,904,444,126277,1,0,0,0,40587,0,0,0,108986.0,87126.5,687,2873.942247168316,0.0,2.2174587922241114,0.24638431024712346,0.2795969773299748
197417.862,2021,골목상권,2110992,도곡초등학교,0,0,0,0,1,0,1,0,7894,3681,2179,330411,3,0,0,0,138866,0,0,0,252357.2,285247.0,1958,2873.2977067065012,0.0,1.2962136160039175,0.21603560266731958,0.27603242969343805
108036.1081,2021,골목상권,2110994,개포고등학교,0,0,0,0,1,0,1,0,1777,797,494,68905,1,0,0,0,61589,0,0,0,81889.2,74555.0,362,2871.830645029659,0.0,0.9741999383006705,2.922599814902012,0.2779966235227912
244033.5897,2021,골목상권,2110995,봉은사역 4번,0,0,0,0,1,0,1,0,2802,1097,5085,82668,0,0,0,0,122756,6745,0,0,77652.2,76840.0,893,2872.3279261731686,0.0814624132425299,0.2443872397275897,0.4073120662126494,1.8147751605995717
158681.381,2021,골목상권,2110996,대치2동주민센터,0,0,0,0,1,0,1,0,1430,682,1959,145816,2,0,0,0,112840,17361,0,0,106751.4,105349.0,525,2871.9884756742586,0.08862105636299185,0.26586316908897556,0.7089684509039348,1.3699300699300698
392598.0464,2021,골목상권,2110997,대청초등학교,0,0,0,0,1,0,1,0,7187,3441,1724,353266,1,0,0,0,236963,131046,0,0,376906.6,363480.0,836,2871.2546756235756,0.4220068111899326,0.7596122601418788,1.8990306503546965,0.23987755669959648
398753.1264,2021,골목상권,2110999,윗방죽마을공원,0,0,0,0,1,0,1,0,3177,2401,268,13696,0,1,0,0,239796,77103,0,0,11512.6,12221.5,17,2870.696687313598,0.20851056731555154,0.2502126807786619,0.4170211346311031,0.08435631098520617
29955.89377,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),0,0,0,0,1,0,1,0,444,201,39,14130,0,0,0,0,52892,3473,0,0,8022.2,7526.5,0,2870.935047153513,0.18906450881040612,0.5671935264312183,0.5671935264312183,0.08783783783783784
65261.80586,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,0,0,0,0,1,0,1,0,317,0,317,138,0,0,0,0,59240,3484,0,0,163.2,178.5,0,2871.708359443425,0.16880486158001348,0.5064145847400405,0.8440243079000675,1.0
393565.7899,2021,골목상권,2110949,한남IC,0,0,0,0,1,0,0,1,564,281,1683,64383,0,0,0,0,62126,0,0,0,51649.0,42591.5,112,2871.7083594434253,0.0,0.965779222869652,0.482889611434826,2.984042553191489
212998.1304,2021,골목상권,2110951,신사은행나무공원,0,0,0,0,1,0,0,1,979,574,273,85656,0,0,0,0,29000,0,0,0,74558.8,62346.5,161,2871.8981346510222,0.0,1.0344827586206897,0.3448275862068966,0.278855975485189
270556.4094,2021,골목상권,2110952,논현목련공원,0,0,0,0,1,0,0,1,868,571,117,27131,0,0,0,0,21629,0,0,0,27283.4,26936.5,257,2872.6112145754932,0.0,1.387026677146424,0.9246844514309492,0.1347926267281106
144917.4638,2021,골목상권,2110954,국기원,0,0,0,0,1,0,0,1,448,303,636,104733,0,0,0,2,39798,0,0,0,55940.8,52404.0,34,2872.83599502153,0.0,0.7538067239559777,0.7538067239559777,1.4196428571428572
384362.8102,2021,골목상권,2110955,논현초등학교,0,0,0,0,1,0,0,1,7089,4515,3430,425187,0,0,0,0,190912,0,0,0,411667.6,384060.0,2056,2873.707973829608,0.0,1.4666443178008715,0.6285618504860878,0.4838482155452109
417075.1359,2021,골목상권,2110957,언북중학교,0,0,0,0,1,0,0,1,1761,1088,1251,145936,0,0,0,0,94815,0,0,0,144719.6,96910.5,529,2872.7441221482013,0.0,0.6328112640404999,0.7382798080472499,0.7103918228279387
227726.058,2021,골목상권,2110958,역삼역 4번,0,0,0,0,1,0,0,1,861,544,994,63079,0,0,0,0,73119,0,0,0,56836.8,33553.0,290,2873.3972371124023,0.0,0.4102900750830838,0.5470534334441116,1.1544715447154472
182610.4601,2021,골목상권,2110959,신구중학교,0,0,0,0,1,0,0,1,361,170,271,20228,0,0,0,0,35959,0,0,0,15443.4,13083.5,82,2873.911253916441,0.0,0.8342834895297423,0.8342834895297423,0.7506925207756233
388862.1159,2021,골목상권,2110960,은광여고,0,0,0,0,1,0,0,1,727,422,1522,14596,0,0,0,0,25543,0,0,0,14957.8,14539.0,239,2874.7637034901645,0.0,1.1744900755588614,1.1744900755588614,2.09353507565337
345121.4312,2021,골목상권,2110961,언주역 3번,0,0,0,0,1,0,0,1,2163,1335,962,124522,1,0,0,0,63031,0,0,0,116776.6,83955.0,668,2875.083085602426,0.0,1.4278688264504769,0.15865209182783077,0.44475265834489136
155593.9022,2021,골목상권,2110963,역삼월드메르디앙아파트,0,0,0,0,1,0,0,1,1684,860,780,53699,0,0,0,1,40391,0,0,0,54504.4,46482.0,596,2874.940087674798,0.0,0.7427397192443861,0.24757990641479538,0.46318289786223277
296333.7101,2021,골목상권,2110965,언주역 6번,0,0,0,0,1,0,0,1,2245,1500,1139,133291,0,0,0,2,65107,0,0,0,123431.8,96792.5,706,2874.652777197078,0.0,0.4607799468567128,0.30718663123780854,0.5073496659242762
135994.7663,2021,골목상권,2110966,논현2동주민센터,0,0,0,0,1,0,0,1,2864,1577,1637,321086,0,0,0,0,93544,0,0,0,269429.4,195853.0,842,2874.5968084836295,0.0,0.641409390233473,0.5345078251945609,0.5715782122905028
352314.5725,2021,골목상권,2110967,역삼역 8번,0,0,0,0,1,0,0,1,1279,864,377,96022,0,0,0,0,68671,0,0,0,94148.8,69401.5,393,2874.7470109320748,0.0,1.310596904078869,0.43686563469295625,0.2947615324472244
680018.4928,2021,골목상권,2110971,선정릉역 4번,0,0,0,0,1,0,0,1,3870,2549,1542,97367,0,1,0,0,133221,0,0,0,100166.4,87818.0,1663,2874.902572061224,0.0,0.675569167023217,0.07506324078035745,0.3984496124031008
292527.0652,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,0,0,0,0,1,0,0,1,1921,1003,2628,39177,0,0,0,0,46603,0,0,0,43836.2,37420.5,624,2874.2228257580705,0.0,0.6437353818423708,0.42915692122824706,1.3680374804789173
257288.4293,2021,골목상권,2110974,언주중학교,0,0,0,0,1,0,0,1,1513,796,292,109146,0,0,0,0,35150,0,0,0,105867.2,97251.0,542,2873.9360379935056,0.0,1.7069701280227596,0.5689900426742532,0.19299405155320556
635194.9475,2021,골목상권,2110975,매봉역 1번,0,0,0,0,1,0,0,1,890,353,10837,64870,0,0,0,0,52363,30545,528455,1,52927.6,46417.5,250,2873.668693265712,0.3819490861868113,1.1458472585604338,2.2916945171208676,12.176404494382023
188442.3659,2021,골목상권,2110976,언북초등학교,0,0,0,0,1,0,0,1,2022,1080,578,115885,1,0,0,0,55724,0,0,0,103296.6,92500.0,528,2874.0202290005386,0.0,1.076735338453808,0.3589117794846027,0.2858555885262117
138697.7729,2021,골목상권,2110977,논현로18길,0,0,0,0,1,0,0,1,691,340,148,23779,0,0,0,0,17287,0,0,0,21834.6,18218.0,119,2874.005159819202,0.0,5.206224330421704,0.0,0.2141823444283647
160567.3732,2021,골목상권,2110980,개포지구대옆,0,0,0,0,1,0,0,1,2629,1125,663,91251,0,0,0,0,85827,0,0,0,86834.6,77724.5,701,2874.3319752877514,0.0,0.3495403544339194,0.11651345147797314,0.2521871434005325
320960.1268,2021,골목상권,2110981,국악고교사거리,0,0,0,0,1,0,0,1,2118,907,361,75040,0,0,0,0,67409,0,0,0,60764.8,55447.0,580,2874.5220046175345,0.14834814342298508,1.3351332908068656,0.29669628684597016,0.1704438149197356
174409.471,2021,골목상권,2110982,강남구보훈회관,0,0,0,0,1,0,0,1,827,406,166,26222,0,0,0,0,19865,0,0,0,25271.8,25348.5,206,2874.386113013874,0.0,1.5101938082053863,0.5033979360684622,0.2007255139056832
1177033.587,2021,골목상권,2110983,국립국악고등학교,0,0,0,0,1,0,0,1,2703,1231,783,68827,1,0,0,0,56041,4391,0,0,64719.8,63413.5,611,2873.8601904845395,0.17844078442568834,0.535322353277065,0.535322353277065,0.28967813540510545
436610.558,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),0,0,0,0,1,0,0,1,4267,1912,1556,108291,0,0,0,0,137097,3151,0,0,149250.8,149444.5,1067,2874.070809959065,0.07294105633237781,0.43764633799426683,0.729410563323778,0.36465901101476444
449646.8116,2021,골목상권,2110985,청담근린공원,0,0,0,0,1,0,0,1,956,480,1338,36392,0,0,0,0,43265,0,0,0,30982.8,27854.0,239,2874.12788852873,0.0,0.6934011325551832,0.23113371085172774,1.399581589958159
242459.2609,2021,골목상권,2110988,청담역 3번,0,0,0,0,1,0,0,1,1289,463,1594,22581,0,0,0,0,79185,0,800348,1,19609.0,21630.0,345,2874.442121572141,0.0,0.37885963250615645,0.25257308833743763,1.2366175329712956
203349.3853,2021,골목상권,2110989,대치동아우편취급국,0,0,0,0,1,0,0,1,1588,904,444,115565,1,0,0,0,40587,0,0,0,106155.0,84793.0,687,2874.704730423637,0.0,2.2174587922241114,0.24638431024712346,0.2795969773299748
209534.7677,2021,골목상권,2110992,도곡초등학교,0,0,0,0,1,0,0,1,7894,3681,2179,367458,3,0,0,0,138866,0,0,0,283501.4,313626.5,1958,2874.0607633211207,0.0,1.3682254835596908,0.21603560266731958,0.27603242969343805
129243.1957,2021,골목상권,2110994,개포고등학교,0,0,0,0,1,0,0,1,1777,797,494,65430,1,0,0,0,61589,0,0,0,65237.2,64051.5,362,2872.5946104129384,0.0,0.9741999383006705,2.922599814902012,0.2779966235227912
291507.1304,2021,골목상권,2110995,봉은사역 4번,0,0,0,0,1,0,0,1,2802,1097,5085,77055,0,0,0,0,122756,6456,0,0,75775.0,72031.0,893,2873.0920002297325,0.0814624132425299,0.2443872397275897,0.4073120662126494,1.8147751605995717
170476.6014,2021,골목상권,2110996,대치2동주민센터,0,0,0,0,1,0,0,1,1430,682,1959,144976,2,0,0,0,112840,16632,0,0,111487.2,107939.0,525,2872.75299941483,0.08862105636299185,0.26586316908897556,0.7089684509039348,1.3699300699300698
428920.788,2021,골목상권,2110997,대청초등학교,0,0,0,0,1,0,0,1,7187,3441,1724,356291,1,0,0,0,236963,122712,0,0,338150.2,332091.5,836,2872.0198099280387,0.4220068111899326,0.7596122601418788,1.8990306503546965,0.23987755669959648
428491.441,2021,골목상권,2110999,윗방죽마을공원,0,0,0,0,1,0,0,1,3177,2401,268,12329,0,1,0,0,239796,72132,0,0,10139.2,10012.0,17,2871.46236078783,0.20851056731555154,0.29191479424177214,0.4170211346311031,0.08435631098520617
36671.55435,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),0,0,0,0,1,0,0,1,444,201,39,8596,0,0,0,0,52892,3267,0,0,4746.4,3568.5,0,2871.7009355069777,0.18906450881040612,0.5671935264312183,0.5671935264312183,0.08783783783783784
64655.39855,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,0,0,0,0,1,0,0,1,317,0,317,108,0,0,0,0,59240,2980,0,0,67.8,72.0,0,2872.4742447716503,0.16880486158001348,0.5064145847400405,0.8440243079000675,1.0
285373.3845,2021,골목상권,2110949,한남IC,0,0,0,0,1,0,0,0,564,281,1683,69269,0,0,0,0,62126,0,0,0,52577.2,45291.5,96,2872.474244771651,0.0,1.2877056304928693,0.482889611434826,2.984042553191489
169866.8696,2021,골목상권,2110951,신사은행나무공원,0,0,0,0,1,0,0,0,979,574,273,89503,0,0,0,0,29000,0,0,0,77612.6,64800.0,177,2872.672808618808,0.0,1.0344827586206897,0.3448275862068966,0.278855975485189
231399.2283,2021,골목상권,2110952,논현목련공원,0,0,0,0,1,0,0,0,868,571,117,27588,0,0,0,0,21629,0,0,0,28554.4,28041.5,258,2873.381840312746,0.0,1.387026677146424,0.9246844514309492,0.1347926267281106
367761.7705,2021,골목상권,2110955,논현초등학교,0,0,0,0,1,0,0,0,7089,4515,3430,449146,0,0,0,0,190912,0,0,0,427336.4,403601.0,2138,2873.580773852588,0.0,1.4142641635936974,0.6285618504860878,0.4838482155452109
373176.4819,2021,골목상권,2110957,언북중학교,0,0,0,0,1,0,0,0,1761,1088,1251,157525,0,0,0,0,94815,0,0,0,156006.0,101182.0,532,2872.4551448399015,0.0,0.6328112640404999,0.7382798080472499,0.7103918228279387
249907.1449,2021,골목상권,2110958,역삼역 4번,0,0,0,0,1,0,0,0,861,544,994,68609,0,0,0,0,73119,0,0,0,59019.2,36070.5,280,2873.106246731893,0.0,0.4102900750830838,0.5470534334441116,1.1544715447154472
115440.0906,2021,골목상권,2110959,신구중학교,0,0,0,0,1,0,0,0,361,170,271,15849,0,0,0,0,35959,0,0,0,11387.4,9234.5,82,2873.622379622619,0.0,0.8342834895297423,0.8342834895297423,0.7506925207756233
323519.8152,2021,골목상권,2110960,은광여고,0,0,0,0,1,0,0,0,727,422,1522,14617,0,0,0,0,25543,0,0,0,14155.0,12555.5,239,2874.474364298637,0.0,1.1744900755588614,1.1744900755588614,2.09353507565337
322552.1848,2021,골목상권,2110961,언주역 3번,0,0,0,0,1,0,0,0,2163,1335,962,127434,1,0,0,0,63031,0,0,0,115419.4,82579.5,684,2874.7580605773733,0.0,0.9519125509669845,0.15865209182783077,0.44475265834489136
25143.79348,2021,골목상권,2110963,역삼월드메르디앙아파트,0,0,0,0,1,0,0,0,1684,860,780,56578,0,0,0,1,40391,0,0,0,56242.2,48271.5,596,2874.471200316915,0.0,0.24757990641479538,0.24757990641479538,0.46318289786223277
265364.9909,2021,골목상권,2110965,언주역 6번,0,0,0,0,1,0,0,0,2245,1500,1139,140720,0,0,0,2,65107,0,0,0,126333.8,100774.5,706,2874.18625986898,0.0,0.9215598937134256,0.30718663123780854,0.5073496659242762
133756.8913,2021,골목상권,2110966,논현2동주민센터,0,0,0,0,1,0,0,0,2864,1577,1637,334993,0,0,0,0,93544,0,0,0,275873.0,201517.5,842,2874.1284945980506,0.0,0.641409390233473,0.5345078251945609,0.5715782122905028
301434.1896,2021,골목상권,2110967,역삼역 8번,0,0,0,0,1,0,0,0,1279,864,377,107248,0,0,0,0,68671,0,0,0,99838.6,74687.0,404,2874.280889096868,0.0,1.310596904078869,0.43686563469295625,0.2947615324472244
609408.9239,2021,골목상권,2110971,선정릉역 4번,0,0,0,0,1,0,0,0,3870,2549,1542,96934,0,1,0,0,133221,0,0,0,99491.8,83629.0,1728,2874.4345676667654,0.0,0.675569167023217,0.07506324078035745,0.3984496124031008
253769.4239,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,0,0,0,0,1,0,0,0,1921,1003,2628,40564,0,0,0,0,46603,0,0,0,46327.8,40573.0,634,2873.7312823582797,0.0,0.6437353818423708,0.42915692122824706,1.3680374804789173
208721.9475,2021,골목상권,2110974,언주중학교,0,0,0,0,1,0,0,0,1513,796,292,102562,0,0,0,0,35150,0,0,0,97252.0,86325.0,572,2873.411009968201,0.0,1.7069701280227596,0.5689900426742532,0.19299405155320556
500398.3043,2021,골목상권,2110975,매봉역 1번,0,0,0,0,1,0,0,0,890,353,10837,59742,0,0,0,0,52363,32884,582763,1,46040.0,40050.0,250,2873.137042966152,0.3819490861868113,1.1458472585604338,2.2916945171208676,12.176404494382023
165296.1449,2021,골목상권,2110976,언북초등학교,0,0,0,0,1,0,0,0,2022,1080,578,107951,1,0,0,0,55724,0,0,0,98131.6,92052.5,528,2873.474369663898,0.0,1.076735338453808,0.3589117794846027,0.2858555885262117
141915.9481,2021,골목상권,2110977,논현로18길,0,0,0,0,1,0,0,0,691,340,148,25153,0,0,0,0,17287,0,0,0,23469.0,20053.5,126,2873.4590842747584,0.0,5.206224330421704,0.0,0.2141823444283647
134688.5362,2021,골목상권,2110980,개포지구대옆,0,0,0,0,1,0,0,0,2629,1125,663,91835,0,0,0,0,85827,0,0,0,87770.4,79146.5,697,2873.755808952671,0.0,0.3495403544339194,0.11651345147797314,0.2521871434005325
279524.5773,2021,골목상권,2110981,국악고교사거리,0,0,0,0,1,0,0,0,2118,907,361,74653,0,0,0,0,67409,0,0,0,60837.8,56225.5,608,2873.9768907485786,0.14834814342298508,1.3351332908068656,0.29669628684597016,0.1704438149197356
181546.8913,2021,골목상권,2110982,강남구보훈회관,0,0,0,0,1,0,0,0,827,406,166,24433,0,0,0,0,19865,0,0,0,24412.0,25074.5,206,2873.7781033313677,0.0,1.5101938082053863,0.5033979360684622,0.2007255139056832
969268.7174,2021,골목상권,2110983,국립국악고등학교,0,0,0,0,1,0,0,0,2703,1231,783,66390,1,0,0,0,56041,4558,0,0,61671.2,60118.0,626,2873.2513327013603,0.17844078442568834,0.535322353277065,0.535322353277065,0.28967813540510545
359557.8866,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),0,0,0,0,1,0,0,0,4267,1912,1556,110545,0,0,0,0,137097,3421,0,0,155329.0,154020.5,1094,2873.438807785964,0.07294105633237781,0.5105873943266447,0.729410563323778,0.36465901101476444
414947.5942,2021,골목상권,2110985,청담근린공원,0,0,0,0,1,0,0,0,956,480,1338,38363,0,0,0,0,43265,0,0,0,30440.8,27609.5,246,2873.50008632274,0.0,0.6934011325551832,0.23113371085172774,1.399581589958159
175684.5254,2021,골목상권,2110989,대치동아우편취급국,0,0,0,0,1,0,0,0,1588,904,444,124371,1,0,0,0,40587,0,0,0,107192.2,85297.5,687,2873.801308353829,0.0,2.2174587922241114,0.24638431024712346,0.2795969773299748
205808.2554,2021,골목상권,2110992,도곡초등학교,0,0,0,0,1,0,0,0,7894,3681,2179,358817,3,0,0,0,138866,0,0,0,272536.4,302983.5,1970,2873.1515329193494,0.0,1.2962136160039175,0.21603560266731958,0.27603242969343805
109785.7989,2021,골목상권,2110994,개포고등학교,0,0,0,0,1,0,0,0,1777,797,494,62053,1,0,0,0,61589,0,0,0,63553.4,59036.5,360,2871.7784785539407,0.0,0.9741999383006705,2.922599814902012,0.2779966235227912
239528.6522,2021,골목상권,2110995,봉은사역 4번,0,0,0,0,1,0,0,0,2802,1097,5085,73788,0,0,0,0,122756,6862,0,0,74365.2,72742.5,893,2872.266372027893,0.0814624132425299,0.2443872397275897,0.4073120662126494,1.8147751605995717
160264.1232,2021,골목상권,2110996,대치2동주민센터,0,0,0,0,1,0,0,0,1430,682,1959,153467,2,0,0,0,112840,17250,0,0,109460.6,110594.5,240,2872.1129163749515,0.08862105636299185,0.26586316908897556,0.7089684509039348,1.3699300699300698
457681.8986,2021,골목상권,2110997,대청초등학교,0,0,0,0,1,0,0,0,7187,3441,1724,346860,1,0,0,0,236963,131063,0,0,307157.0,294304.5,982,2871.5398462797884,0.4220068111899326,0.8862143034988584,1.8990306503546965,0.23987755669959648
425230.0978,2021,골목상권,2110999,윗방죽마을공원,0,0,0,0,1,0,0,0,3177,2401,268,11536,0,1,0,0,239796,78322,0,0,9611.0,9321.5,17,2870.9091089462972,0.20851056731555154,0.2502126807786619,0.4170211346311031,0.08435631098520617
21379.78986,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),0,0,0,0,1,0,0,0,444,201,39,6259,0,0,0,0,52892,3635,0,0,3500.4,2519.5,0,2871.1473611291676,0.18906450881040612,0.5671935264312183,0.5671935264312183,0.08783783783783784
65512.69928,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,0,0,0,0,1,0,0,0,317,0,317,171,0,0,0,0,59240,3081,0,0,178.8,130.5,0,2871.920129911705,0.16880486158001348,0.5064145847400405,0.8440243079000675,1.0
106565.2556,2022,골목상권,2110963,역삼월드메르디앙아파트,0,0,0,0,1,1,0,0,1684,860,780,58190,0,0,0,1,40391,0,0,0,57959.0,50777.0,596,2871.920129911705,0.0,0.7427397192443861,0.24757990641479538,0.46318289786223277
1150231.333,2022,골목상권,2110983,국립국악고등학교,0,0,0,0,1,1,0,0,2703,1231,783,69272,1,0,0,0,56041,4246,0,0,62890.2,61365.5,626,2871.6342667724184,0.17844078442568834,0.535322353277065,0.535322353277065,0.28967813540510545
259583.1407,2022,골목상권,2110995,봉은사역 4번,0,0,0,0,1,1,0,0,2802,1097,5085,71282,0,0,0,0,122756,5967,0,0,71562.2,68493.5,893,2871.821007109052,0.0814624132425299,0.2443872397275897,0.4073120662126494,1.8147751605995717
262182.8259,2022,골목상권,2110958,역삼역 4번,0,0,0,0,1,1,0,0,861,544,994,67362,0,0,0,0,73119,0,0,0,58208.4,36094.0,280,2871.667432600546,0.0,0.4102900750830838,0.5470534334441116,1.1544715447154472
999550.7444,2022,골목상권,2110999,윗방죽마을공원,0,0,0,0,1,1,0,0,3177,2401,268,11590,0,1,0,0,239796,71103,0,0,9660.6,9407.0,17,2872.1827695030706,0.16680845385244125,0.12510634038933094,0.4170211346311031,0.08435631098520617
711170.6926,2022,골목상권,2110957,언북중학교,0,0,0,0,1,1,0,0,1761,1088,1251,153382,0,0,0,0,94815,0,0,0,148880.2,99452.0,532,2872.421443269154,0.0,0.31640563202024996,0.7382798080472499,0.7103918228279387
