매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총 상주인구 수,총 가구 수,총_직장인구_수,시간대_생활인구_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,지하철역_수,평일_생활인구_평균,주말_생활인구_평균,상권내_총_아파트_세대_수,배후지_총_아파트_세대_수,면적당_버스정류장_수,면적당_점포_수,면적당_집객시설_수,직장인구/상주인구,시간대_디코딩,분기_디코딩
117572.7185,2021,골목상권,2110959,신구중학교,361,170,271,21532,0,0,0,0,35959,0,0,0,16858.4,13093.0,82,2872.4084400680385,0.0,0.8342834895297423,0.8342834895297423,0.7506925207756233,5,1
337475.8852,2021,골목상권,2110960,은광여고,727,422,1522,14672,0,0,0,0,25543,0,0,0,15055.0,13998.5,239,2873.2609720582777,0.0,1.1744900755588614,1.1744900755588614,2.09353507565337,5,1
287163.8143,2021,골목상권,2110961,언주역 3번,2163,1335,962,202772,1,0,0,0,63031,0,0,0,173155.2,145304.5,668,2873.5800018184977,0.0,1.1105646427948153,0.1586520918278307,0.4447526583448913,5,1
128055.8074,2021,골목상권,2110963,역삼월드메르디앙아파트,1684,860,780,53145,0,0,0,1,40391,0,0,0,54335.4,48511.0,596,2873.436274249908,0.0,0.7427397192443861,0.2475799064147953,0.4631828978622327,5,1
255329.837,2021,골목상권,2110965,언주역 6번,2245,1500,1139,134241,0,0,0,2,65107,0,0,0,123456.8,97052.5,706,2873.1481161235824,0.0,0.9215598937134256,0.3071866312378085,0.5073496659242762,5,1
134598.987,2021,골목상권,2110966,논현2동주민센터,2864,1577,1637,345854,0,0,0,0,93544,0,0,0,276793.0,193169.0,842,2873.0914881122144,0.0,0.641409390233473,0.5345078251945609,0.5715782122905028,5,1
385326.4519,2021,골목상권,2110967,역삼역 8번,1279,864,377,94699,0,0,0,0,68671,0,0,0,90367.8,67438.5,393,2873.241199159568,0.0,1.310596904078869,0.4368656346929562,0.2947615324472244,5,1
624140.1815,2021,골목상권,2110971,선정릉역 4번,3870,2549,1542,125120,0,1,0,0,133221,0,0,0,127036.4,107818.0,1663,2873.396273058084,0.0,0.675569167023217,0.0750632407803574,0.3984496124031008,5,1
250664.7,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,1921,1003,2628,35475,0,0,0,0,46603,0,0,0,40143.2,35780.0,624,2872.715357998156,0.0,0.6437353818423708,0.429156921228247,1.3680374804789173,5,1
233357.3963,2021,골목상권,2110974,언주중학교,1513,796,292,113555,0,0,0,0,35150,0,0,0,109818.2,102402.5,542,2872.4277215209936,0.0,1.7069701280227596,0.5689900426742532,0.1929940515532055,5,1
512828.7444,2021,골목상권,2110975,매봉역 1번,890,353,10837,56943,0,0,0,0,52363,44941,535530,1,42377.2,40289.5,250,2872.1595435933923,0.3819490861868113,1.1458472585604338,2.291694517120868,12.176404494382025,5,1
192875.1259,2021,골목상권,2110976,언북초등학교,2022,1080,578,132193,1,0,0,0,55724,0,0,0,113018.8,99031.5,528,2872.5107505850697,0.0,1.076735338453808,0.3589117794846027,0.2858555885262117,5,1
122130.9284,2021,골목상권,2110977,논현로18길,691,340,148,21973,0,0,0,0,17287,0,0,0,18939.4,15428.0,119,2872.495053501295,0.0,5.206224330421704,0.0,0.2141823444283647,5,1
143653.4778,2021,골목상권,2110980,개포지구대옆,2629,1125,663,82677,0,0,0,0,85827,0,0,0,77951.6,70725.0,701,2872.8215196731967,0.0,0.3495403544339194,0.1165134514779731,0.2521871434005325,5,1
295884.9333,2021,골목상권,2110981,국악고교사거리,2118,907,361,82315,0,0,0,0,67409,3395,0,0,65946.4,60562.5,580,2873.011087992801,0.148348143422985,1.3351332908068656,0.2966962868459701,0.1704438149197356,5,1
155203.8185,2021,골목상권,2110982,강남구보훈회관,827,406,166,28324,0,0,0,0,19865,0,0,0,27183.6,27772.0,206,2872.8744693500585,0.0,1.5101938082053863,0.5033979360684622,0.2007255139056832,5,1
1217231.215,2021,골목상권,2110983,국립국악고등학교,2703,1231,783,68094,1,0,0,0,56041,4749,0,0,66712.2,66143.0,611,2872.34750135224,0.1784407844256883,0.535322353277065,0.535322353277065,0.2896781354051054,5,1
346445.7958,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),4267,1912,1556,107175,0,0,0,0,137097,3164,0,0,138699.0,136036.5,1067,2872.5576757002627,0.0729410563323778,0.5835284506590225,0.729410563323778,0.3646590110147644,5,1
442714.3556,2021,골목상권,2110985,청담근린공원,956,480,1338,43609,0,0,0,0,43265,0,0,0,37171.4,33350.0,239,2872.614183724611,0.0,0.6934011325551832,0.2311337108517277,1.399581589958159,5,1
227011.563,2021,골목상권,2110988,청담역 3번,1289,463,1594,34861,0,0,0,0,79185,0,850830,1,28352.6,28226.0,345,2872.9280557408115,0.0,0.3788596325061564,0.2525730883374376,1.2366175329712956,5,1
174677.5642,2021,골목상권,2110989,대치동아우편취급국,1588,904,444,122948,1,0,0,0,40587,0,0,0,107167.4,86481.0,687,2873.1902613100374,0.0,2.217458792224112,0.2463843102471234,0.2795969773299748,5,1
198632.6759,2021,골목상권,2110992,도곡초등학교,7894,3681,2179,323539,3,0,0,0,138866,0,0,0,256594.8,279206.5,1958,2872.5451513024145,0.0,1.2962136160039175,0.2160356026673195,0.276032429693438,5,1
112924.8241,2021,골목상권,2110994,개포고등학교,1777,797,494,74548,1,0,0,0,61589,0,0,0,81282.8,77705.5,362,2871.0771843983784,0.0,0.9741999383006704,2.922599814902012,0.2779966235227912,5,1
235282.4889,2021,골목상권,2110995,봉은사역 4번,2802,1097,5085,83274,0,0,0,0,122756,6157,0,0,76870.0,75101.5,893,2871.57436106412,0.0814624132425299,0.2443872397275897,0.4073120662126494,1.814775160599572,5,1
166449.9481,2021,골목상권,2110996,대치2동주민센터,1430,682,1959,126668,2,0,0,0,112840,15585,0,0,96862.6,94865.0,525,2871.2344648002795,0.0886210563629918,0.2658631690889755,0.7089684509039348,1.3699300699300698,5,1
441527.3302,2021,골목상권,2110997,대청초등학교,7187,3441,1724,376465,1,0,0,0,236963,134903,0,0,402343.0,388401.0,836,2870.5000579751577,0.4220068111899326,0.8862143034988584,1.8990306503546963,0.2398775566995964,5,1
456508.7148,2021,골목상권,2110999,윗방죽마을공원,3177,2401,268,13955,0,1,0,0,239796,76175,0,0,11417.2,12123.5,17,2869.9415343446417,0.2085105673155515,0.2502126807786619,0.4170211346311031,0.0843563109852061,5,1
49763.92963,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),444,201,39,14068,0,0,0,0,52892,2790,0,0,7879.6,7199.0,0,2870.179683420639,0.1890645088104061,0.5671935264312183,0.5671935264312183,0.0878378378378378,5,1
60874.11111,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,317,0,317,69,0,0,0,0,59240,3047,0,0,27.6,96.0,0,2870.953003030517,0.1688048615800134,0.5064145847400405,0.8440243079000675,1.0,5,1
383454.2289,2021,골목상권,2110949,한남IC,564,281,1683,63933,0,0,0,0,62126,0,0,0,49102.8,40226.0,112,2870.953003030517,0.0,0.965779222869652,0.482889611434826,2.984042553191489,5,2
129050.6401,2021,골목상권,2110951,신사은행나무공원,979,574,273,100669,0,0,0,0,29000,0,0,0,84468.2,68540.0,161,2871.142547670969,0.0,1.3793103448275863,0.3448275862068966,0.278855975485189,5,2
235355.4945,2021,골목상권,2110952,논현목련공원,868,571,117,25712,0,0,0,0,21629,0,0,0,26030.2,25586.5,257,2871.85561026684,0.0,1.387026677146424,0.9246844514309492,0.1347926267281106,5,2
109386.8104,2021,골목상권,2110954,국기원,448,303,636,130227,0,0,0,2,39798,0,0,0,63287.8,59592.0,34,2872.080174315053,0.0,1.0050756319413037,0.7538067239559777,1.4196428571428572,5,2
345697.2469,2021,골목상권,2110955,논현초등학교,7089,4515,3430,423282,0,0,0,0,190912,0,0,0,413719.6,387919.0,2056,2872.952200476617,0.0,1.5714046262152197,0.6285618504860878,0.4838482155452109,5,2
300203.0128,2021,골목상권,2110957,언북중학교,1761,1088,1251,156513,0,0,0,0,94815,0,0,0,154015.6,97957.0,529,2871.987647765845,0.0,0.6328112640404999,0.7382798080472499,0.7103918228279387,5,2
226294.7619,2021,골목상권,2110958,역삼역 4번,861,544,994,71365,0,0,0,0,73119,0,0,0,63935.0,38053.5,290,2872.6407205941223,0.0,0.4102900750830838,0.5470534334441116,1.1544715447154472,5,2
165375.3883,2021,골목상권,2110959,신구중학교,361,170,271,25013,0,0,0,0,35959,0,0,0,18927.8,15359.0,82,2873.1546385397382,0.0,0.8342834895297423,0.8342834895297423,0.7506925207756233,5,2
292878.8315,2021,골목상권,2110960,은광여고,727,422,1522,15380,0,0,0,0,25543,0,0,0,17158.8,15174.0,239,2874.0071271816214,0.0,1.1744900755588614,1.1744900755588614,2.09353507565337,5,2
214933.9988,2021,골목상권,2110961,언주역 3번,2163,1335,962,229175,1,0,0,0,63031,0,0,0,200280.2,159479.5,668,2874.326331065511,0.0,1.4278688264504769,0.1586520918278307,0.4447526583448913,5,2
152785.2674,2021,골목상권,2110963,역삼월드메르디앙아파트,1684,860,780,47685,0,0,0,1,40391,0,0,0,50249.8,44176.0,596,2874.182966341119,0.0,0.7427397192443861,0.2475799064147953,0.4631828978622327,5,2
251538.652,2021,골목상권,2110965,언주역 6번,2245,1500,1139,134908,0,0,0,2,65107,0,0,0,124427.2,98746.0,706,2873.89523008606,0.0,0.4607799468567128,0.3071866312378085,0.5073496659242762,5,2
133962.2308,2021,골목상권,2110966,논현2동주민센터,2864,1577,1637,354280,0,0,0,0,93544,0,0,0,286814.6,203277.0,842,2873.838929731427,0.0,0.641409390233473,0.5345078251945609,0.5715782122905028,5,2
329340.3651,2021,골목상권,2110967,역삼역 8번,1279,864,377,95506,0,0,0,0,68671,0,0,0,92800.2,68578.5,393,2873.988884452068,0.0,1.310596904078869,0.4368656346929562,0.2947615324472244,5,2
567309.4762,2021,골목상권,2110971,선정릉역 4번,3870,2549,1542,118168,0,1,0,0,133221,0,0,0,122304.0,102460.0,1663,2874.144199936965,0.0,0.675569167023217,0.0750632407803574,0.3984496124031008,5,2
264507.1538,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,1921,1003,2628,34176,0,0,0,0,46603,0,0,0,39572.4,34628.0,624,2873.4638673645786,0.0,0.6437353818423708,0.429156921228247,1.3680374804789173,5,2
197408.2692,2021,골목상권,2110974,언주중학교,1513,796,292,113494,0,0,0,0,35150,0,0,0,111938.6,102342.5,542,2873.176653286864,0.0,1.7069701280227596,0.5689900426742532,0.1929940515532055,5,2
452318.4851,2021,골목상권,2110975,매봉역 1번,890,353,10837,58350,0,0,0,0,52363,32260,586484,1,43931.2,41035.5,250,2872.9088899983544,0.3819490861868113,1.3368218016538396,2.291694517120868,12.176404494382025,5,2
175200.8187,2021,골목상권,2110976,언북초등학교,2022,1080,578,132104,1,0,0,0,55724,0,0,0,113871.4,98528.5,528,2873.260259297172,0.0,1.076735338453808,0.3589117794846027,0.2858555885262117,5,2
123252.1917,2021,골목상권,2110977,논현로18길,691,340,148,21059,0,0,0,0,17287,0,0,0,18264.2,14834.5,119,2873.244874160317,0.0,5.206224330421704,0.0,0.2141823444283647,5,2
136930.4945,2021,골목상권,2110980,개포지구대옆,2629,1125,663,78345,0,0,0,0,85827,0,0,0,74523.6,66393.5,701,2873.5715129186383,0.0,0.3495403544339194,0.1165134514779731,0.2521871434005325,5,2
274627.1465,2021,골목상권,2110981,국악고교사거리,2118,907,361,79626,0,0,0,0,67409,0,0,0,65029.2,60333.5,580,2873.761309703358,0.148348143422985,1.3351332908068656,0.2966962868459701,0.1704438149197356,5,2
162463.9231,2021,골목상권,2110982,강남구보훈회관,827,406,166,27872,0,0,0,0,19865,0,0,0,28177.6,28496.5,206,2873.625052593576,0.0,1.5101938082053863,0.5033979360684622,0.2007255139056832,5,2
1208379.484,2021,골목상권,2110983,국립국악고등학교,2703,1231,783,58600,1,0,0,0,56041,4572,0,0,56425.0,55269.5,611,2873.098605407516,0.1784407844256883,0.535322353277065,0.535322353277065,0.2896781354051054,5,2
423252.4304,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),4267,1912,1556,104007,0,0,0,0,137097,3193,0,0,138650.4,133198.5,1067,2873.309000273152,0.0729410563323778,0.4376463379942668,0.729410563323778,0.3646590110147644,5,2
370874.0549,2021,골목상권,2110985,청담근린공원,956,480,1338,42433,0,0,0,0,43265,0,0,0,37006.4,34102.5,239,2873.365791549252,0.0,0.6934011325551832,0.2311337108517277,1.399581589958159,5,2
229537.6154,2021,골목상권,2110988,청담역 3번,1289,463,1594,35376,0,0,0,0,79185,0,919563,1,28681.0,28646.0,345,2873.679842014621,0.0,0.3788596325061564,0.2525730883374376,1.2366175329712956,5,2
183541.7998,2021,골목상권,2110989,대치동아우편취급국,1588,904,444,126277,1,0,0,0,40587,0,0,0,108986.0,87126.5,687,2873.942247168316,0.0,2.217458792224112,0.2463843102471234,0.2795969773299748,5,2
197417.862,2021,골목상권,2110992,도곡초등학교,7894,3681,2179,330411,3,0,0,0,138866,0,0,0,252357.2,285247.0,1958,2873.297706706501,0.0,1.2962136160039175,0.2160356026673195,0.276032429693438,5,2
108036.1081,2021,골목상권,2110994,개포고등학교,1777,797,494,68905,1,0,0,0,61589,0,0,0,81889.2,74555.0,362,2871.830645029659,0.0,0.9741999383006704,2.922599814902012,0.2779966235227912,5,2
244033.5897,2021,골목상권,2110995,봉은사역 4번,2802,1097,5085,82668,0,0,0,0,122756,6745,0,0,77652.2,76840.0,893,2872.3279261731686,0.0814624132425299,0.2443872397275897,0.4073120662126494,1.814775160599572,5,2
158681.381,2021,골목상권,2110996,대치2동주민센터,1430,682,1959,145816,2,0,0,0,112840,17361,0,0,106751.4,105349.0,525,2871.9884756742586,0.0886210563629918,0.2658631690889755,0.7089684509039348,1.3699300699300698,5,2
392598.0464,2021,골목상권,2110997,대청초등학교,7187,3441,1724,353266,1,0,0,0,236963,131046,0,0,376906.6,363480.0,836,2871.254675623576,0.4220068111899326,0.7596122601418788,1.8990306503546963,0.2398775566995964,5,2
398753.1264,2021,골목상권,2110999,윗방죽마을공원,3177,2401,268,13696,0,1,0,0,239796,77103,0,0,11512.6,12221.5,17,2870.696687313598,0.2085105673155515,0.2502126807786619,0.4170211346311031,0.0843563109852061,5,2
29955.89377,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),444,201,39,14130,0,0,0,0,52892,3473,0,0,8022.2,7526.5,0,2870.935047153513,0.1890645088104061,0.5671935264312183,0.5671935264312183,0.0878378378378378,5,2
65261.80586,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,317,0,317,138,0,0,0,0,59240,3484,0,0,163.2,178.5,0,2871.708359443425,0.1688048615800134,0.5064145847400405,0.8440243079000675,1.0,5,2
393565.7899,2021,골목상권,2110949,한남IC,564,281,1683,64383,0,0,0,0,62126,0,0,0,51649.0,42591.5,112,2871.7083594434253,0.0,0.965779222869652,0.482889611434826,2.984042553191489,5,3
212998.1304,2021,골목상권,2110951,신사은행나무공원,979,574,273,85656,0,0,0,0,29000,0,0,0,74558.8,62346.5,161,2871.8981346510222,0.0,1.0344827586206895,0.3448275862068966,0.278855975485189,5,3
270556.4094,2021,골목상권,2110952,논현목련공원,868,571,117,27131,0,0,0,0,21629,0,0,0,27283.4,26936.5,257,2872.611214575493,0.0,1.387026677146424,0.9246844514309492,0.1347926267281106,5,3
144917.4638,2021,골목상권,2110954,국기원,448,303,636,104733,0,0,0,2,39798,0,0,0,55940.8,52404.0,34,2872.83599502153,0.0,0.7538067239559777,0.7538067239559777,1.4196428571428572,5,3
384362.8102,2021,골목상권,2110955,논현초등학교,7089,4515,3430,425187,0,0,0,0,190912,0,0,0,411667.6,384060.0,2056,2873.707973829608,0.0,1.4666443178008717,0.6285618504860878,0.4838482155452109,5,3
417075.1359,2021,골목상권,2110957,언북중학교,1761,1088,1251,145936,0,0,0,0,94815,0,0,0,144719.6,96910.5,529,2872.7441221482013,0.0,0.6328112640404999,0.7382798080472499,0.7103918228279387,5,3
227726.058,2021,골목상권,2110958,역삼역 4번,861,544,994,63079,0,0,0,0,73119,0,0,0,56836.8,33553.0,290,2873.3972371124023,0.0,0.4102900750830838,0.5470534334441116,1.1544715447154472,5,3
182610.4601,2021,골목상권,2110959,신구중학교,361,170,271,20228,0,0,0,0,35959,0,0,0,15443.4,13083.5,82,2873.911253916441,0.0,0.8342834895297423,0.8342834895297423,0.7506925207756233,5,3
388862.1159,2021,골목상권,2110960,은광여고,727,422,1522,14596,0,0,0,0,25543,0,0,0,14957.8,14539.0,239,2874.7637034901645,0.0,1.1744900755588614,1.1744900755588614,2.09353507565337,5,3
345121.4312,2021,골목상권,2110961,언주역 3번,2163,1335,962,124522,1,0,0,0,63031,0,0,0,116776.6,83955.0,668,2875.083085602426,0.0,1.4278688264504769,0.1586520918278307,0.4447526583448913,5,3
155593.9022,2021,골목상권,2110963,역삼월드메르디앙아파트,1684,860,780,53699,0,0,0,1,40391,0,0,0,54504.4,46482.0,596,2874.940087674798,0.0,0.7427397192443861,0.2475799064147953,0.4631828978622327,5,3
296333.7101,2021,골목상권,2110965,언주역 6번,2245,1500,1139,133291,0,0,0,2,65107,0,0,0,123431.8,96792.5,706,2874.652777197078,0.0,0.4607799468567128,0.3071866312378085,0.5073496659242762,5,3
135994.7663,2021,골목상권,2110966,논현2동주민센터,2864,1577,1637,321086,0,0,0,0,93544,0,0,0,269429.4,195853.0,842,2874.596808483629,0.0,0.641409390233473,0.5345078251945609,0.5715782122905028,5,3
352314.5725,2021,골목상권,2110967,역삼역 8번,1279,864,377,96022,0,0,0,0,68671,0,0,0,94148.8,69401.5,393,2874.7470109320748,0.0,1.310596904078869,0.4368656346929562,0.2947615324472244,5,3
680018.4928,2021,골목상권,2110971,선정릉역 4번,3870,2549,1542,97367,0,1,0,0,133221,0,0,0,100166.4,87818.0,1663,2874.902572061224,0.0,0.675569167023217,0.0750632407803574,0.3984496124031008,5,3
292527.0652,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,1921,1003,2628,39177,0,0,0,0,46603,0,0,0,43836.2,37420.5,624,2874.2228257580705,0.0,0.6437353818423708,0.429156921228247,1.3680374804789173,5,3
257288.4293,2021,골목상권,2110974,언주중학교,1513,796,292,109146,0,0,0,0,35150,0,0,0,105867.2,97251.0,542,2873.9360379935056,0.0,1.7069701280227596,0.5689900426742532,0.1929940515532055,5,3
635194.9475,2021,골목상권,2110975,매봉역 1번,890,353,10837,64870,0,0,0,0,52363,30545,528455,1,52927.6,46417.5,250,2873.668693265712,0.3819490861868113,1.1458472585604338,2.291694517120868,12.176404494382025,5,3
188442.3659,2021,골목상권,2110976,언북초등학교,2022,1080,578,115885,1,0,0,0,55724,0,0,0,103296.6,92500.0,528,2874.0202290005386,0.0,1.076735338453808,0.3589117794846027,0.2858555885262117,5,3
138697.7729,2021,골목상권,2110977,논현로18길,691,340,148,23779,0,0,0,0,17287,0,0,0,21834.6,18218.0,119,2874.005159819202,0.0,5.206224330421704,0.0,0.2141823444283647,5,3
160567.3732,2021,골목상권,2110980,개포지구대옆,2629,1125,663,91251,0,0,0,0,85827,0,0,0,86834.6,77724.5,701,2874.3319752877514,0.0,0.3495403544339194,0.1165134514779731,0.2521871434005325,5,3
320960.1268,2021,골목상권,2110981,국악고교사거리,2118,907,361,75040,0,0,0,0,67409,0,0,0,60764.8,55447.0,580,2874.5220046175345,0.148348143422985,1.3351332908068656,0.2966962868459701,0.1704438149197356,5,3
174409.471,2021,골목상권,2110982,강남구보훈회관,827,406,166,26222,0,0,0,0,19865,0,0,0,25271.8,25348.5,206,2874.386113013874,0.0,1.5101938082053863,0.5033979360684622,0.2007255139056832,5,3
1177033.587,2021,골목상권,2110983,국립국악고등학교,2703,1231,783,68827,1,0,0,0,56041,4391,0,0,64719.8,63413.5,611,2873.8601904845395,0.1784407844256883,0.535322353277065,0.535322353277065,0.2896781354051054,5,3
436610.558,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),4267,1912,1556,108291,0,0,0,0,137097,3151,0,0,149250.8,149444.5,1067,2874.070809959065,0.0729410563323778,0.4376463379942668,0.729410563323778,0.3646590110147644,5,3
449646.8116,2021,골목상권,2110985,청담근린공원,956,480,1338,36392,0,0,0,0,43265,0,0,0,30982.8,27854.0,239,2874.12788852873,0.0,0.6934011325551832,0.2311337108517277,1.399581589958159,5,3
242459.2609,2021,골목상권,2110988,청담역 3번,1289,463,1594,22581,0,0,0,0,79185,0,800348,1,19609.0,21630.0,345,2874.442121572141,0.0,0.3788596325061564,0.2525730883374376,1.2366175329712956,5,3
203349.3853,2021,골목상권,2110989,대치동아우편취급국,1588,904,444,115565,1,0,0,0,40587,0,0,0,106155.0,84793.0,687,2874.704730423637,0.0,2.217458792224112,0.2463843102471234,0.2795969773299748,5,3
209534.7677,2021,골목상권,2110992,도곡초등학교,7894,3681,2179,367458,3,0,0,0,138866,0,0,0,283501.4,313626.5,1958,2874.0607633211207,0.0,1.3682254835596908,0.2160356026673195,0.276032429693438,5,3
129243.1957,2021,골목상권,2110994,개포고등학교,1777,797,494,65430,1,0,0,0,61589,0,0,0,65237.2,64051.5,362,2872.5946104129384,0.0,0.9741999383006704,2.922599814902012,0.2779966235227912,5,3
291507.1304,2021,골목상권,2110995,봉은사역 4번,2802,1097,5085,77055,0,0,0,0,122756,6456,0,0,75775.0,72031.0,893,2873.0920002297325,0.0814624132425299,0.2443872397275897,0.4073120662126494,1.814775160599572,5,3
170476.6014,2021,골목상권,2110996,대치2동주민센터,1430,682,1959,144976,2,0,0,0,112840,16632,0,0,111487.2,107939.0,525,2872.75299941483,0.0886210563629918,0.2658631690889755,0.7089684509039348,1.3699300699300698,5,3
428920.788,2021,골목상권,2110997,대청초등학교,7187,3441,1724,356291,1,0,0,0,236963,122712,0,0,338150.2,332091.5,836,2872.0198099280387,0.4220068111899326,0.7596122601418788,1.8990306503546963,0.2398775566995964,5,3
428491.441,2021,골목상권,2110999,윗방죽마을공원,3177,2401,268,12329,0,1,0,0,239796,72132,0,0,10139.2,10012.0,17,2871.46236078783,0.2085105673155515,0.2919147942417721,0.4170211346311031,0.0843563109852061,5,3
36671.55435,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),444,201,39,8596,0,0,0,0,52892,3267,0,0,4746.4,3568.5,0,2871.7009355069777,0.1890645088104061,0.5671935264312183,0.5671935264312183,0.0878378378378378,5,3
64655.39855,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,317,0,317,108,0,0,0,0,59240,2980,0,0,67.8,72.0,0,2872.4742447716503,0.1688048615800134,0.5064145847400405,0.8440243079000675,1.0,5,3
285373.3845,2021,골목상권,2110949,한남IC,564,281,1683,69269,0,0,0,0,62126,0,0,0,52577.2,45291.5,96,2872.474244771651,0.0,1.2877056304928691,0.482889611434826,2.984042553191489,5,4
169866.8696,2021,골목상권,2110951,신사은행나무공원,979,574,273,89503,0,0,0,0,29000,0,0,0,77612.6,64800.0,177,2872.672808618808,0.0,1.0344827586206895,0.3448275862068966,0.278855975485189,5,4
231399.2283,2021,골목상권,2110952,논현목련공원,868,571,117,27588,0,0,0,0,21629,0,0,0,28554.4,28041.5,258,2873.381840312746,0.0,1.387026677146424,0.9246844514309492,0.1347926267281106,5,4
367761.7705,2021,골목상권,2110955,논현초등학교,7089,4515,3430,449146,0,0,0,0,190912,0,0,0,427336.4,403601.0,2138,2873.580773852588,0.0,1.4142641635936974,0.6285618504860878,0.4838482155452109,5,4
373176.4819,2021,골목상권,2110957,언북중학교,1761,1088,1251,157525,0,0,0,0,94815,0,0,0,156006.0,101182.0,532,2872.455144839901,0.0,0.6328112640404999,0.7382798080472499,0.7103918228279387,5,4
249907.1449,2021,골목상권,2110958,역삼역 4번,861,544,994,68609,0,0,0,0,73119,0,0,0,59019.2,36070.5,280,2873.106246731893,0.0,0.4102900750830838,0.5470534334441116,1.1544715447154472,5,4
115440.0906,2021,골목상권,2110959,신구중학교,361,170,271,15849,0,0,0,0,35959,0,0,0,11387.4,9234.5,82,2873.622379622619,0.0,0.8342834895297423,0.8342834895297423,0.7506925207756233,5,4
323519.8152,2021,골목상권,2110960,은광여고,727,422,1522,14617,0,0,0,0,25543,0,0,0,14155.0,12555.5,239,2874.474364298637,0.0,1.1744900755588614,1.1744900755588614,2.09353507565337,5,4
322552.1848,2021,골목상권,2110961,언주역 3번,2163,1335,962,127434,1,0,0,0,63031,0,0,0,115419.4,82579.5,684,2874.7580605773733,0.0,0.9519125509669843,0.1586520918278307,0.4447526583448913,5,4
25143.79348,2021,골목상권,2110963,역삼월드메르디앙아파트,1684,860,780,56578,0,0,0,1,40391,0,0,0,56242.2,48271.5,596,2874.471200316915,0.0,0.2475799064147953,0.2475799064147953,0.4631828978622327,5,4
265364.9909,2021,골목상권,2110965,언주역 6번,2245,1500,1139,140720,0,0,0,2,65107,0,0,0,126333.8,100774.5,706,2874.18625986898,0.0,0.9215598937134256,0.3071866312378085,0.5073496659242762,5,4
133756.8913,2021,골목상권,2110966,논현2동주민센터,2864,1577,1637,334993,0,0,0,0,93544,0,0,0,275873.0,201517.5,842,2874.1284945980506,0.0,0.641409390233473,0.5345078251945609,0.5715782122905028,5,4
301434.1896,2021,골목상권,2110967,역삼역 8번,1279,864,377,107248,0,0,0,0,68671,0,0,0,99838.6,74687.0,404,2874.280889096868,0.0,1.310596904078869,0.4368656346929562,0.2947615324472244,5,4
609408.9239,2021,골목상권,2110971,선정릉역 4번,3870,2549,1542,96934,0,1,0,0,133221,0,0,0,99491.8,83629.0,1728,2874.4345676667654,0.0,0.675569167023217,0.0750632407803574,0.3984496124031008,5,4
253769.4239,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,1921,1003,2628,40564,0,0,0,0,46603,0,0,0,46327.8,40573.0,634,2873.73128235828,0.0,0.6437353818423708,0.429156921228247,1.3680374804789173,5,4
208721.9475,2021,골목상권,2110974,언주중학교,1513,796,292,102562,0,0,0,0,35150,0,0,0,97252.0,86325.0,572,2873.411009968201,0.0,1.7069701280227596,0.5689900426742532,0.1929940515532055,5,4
500398.3043,2021,골목상권,2110975,매봉역 1번,890,353,10837,59742,0,0,0,0,52363,32884,582763,1,46040.0,40050.0,250,2873.137042966152,0.3819490861868113,1.1458472585604338,2.291694517120868,12.176404494382025,5,4
165296.1449,2021,골목상권,2110976,언북초등학교,2022,1080,578,107951,1,0,0,0,55724,0,0,0,98131.6,92052.5,528,2873.474369663898,0.0,1.076735338453808,0.3589117794846027,0.2858555885262117,5,4
141915.9481,2021,골목상권,2110977,논현로18길,691,340,148,25153,0,0,0,0,17287,0,0,0,23469.0,20053.5,126,2873.4590842747584,0.0,5.206224330421704,0.0,0.2141823444283647,5,4
134688.5362,2021,골목상권,2110980,개포지구대옆,2629,1125,663,91835,0,0,0,0,85827,0,0,0,87770.4,79146.5,697,2873.755808952671,0.0,0.3495403544339194,0.1165134514779731,0.2521871434005325,5,4
279524.5773,2021,골목상권,2110981,국악고교사거리,2118,907,361,74653,0,0,0,0,67409,0,0,0,60837.8,56225.5,608,2873.9768907485786,0.148348143422985,1.3351332908068656,0.2966962868459701,0.1704438149197356,5,4
181546.8913,2021,골목상권,2110982,강남구보훈회관,827,406,166,24433,0,0,0,0,19865,0,0,0,24412.0,25074.5,206,2873.778103331368,0.0,1.5101938082053863,0.5033979360684622,0.2007255139056832,5,4
969268.7174,2021,골목상권,2110983,국립국악고등학교,2703,1231,783,66390,1,0,0,0,56041,4558,0,0,61671.2,60118.0,626,2873.2513327013603,0.1784407844256883,0.535322353277065,0.535322353277065,0.2896781354051054,5,4
